Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
212567,2411292,63,3,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,3,10,0
85868,1165669,76,8,single,rented,yes,Army_officer,Parbhani,Maharashtra,8,12,0
125106,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,0
8744,3593774,57,11,single,rented,no,Technical_writer,Jalgaon,Maharashtra,11,11,0
64332,7159752,60,18,single,rented,no,Architect,Bhilai,Chhattisgarh,3,13,1
15789,7334800,75,3,single,rented,no,Chartered_Accountant,Kota[6],Rajasthan,3,12,1
109280,1043413,33,16,single,rented,no,Hotel_Manager,Satara,Maharashtra,8,13,1
83230,8981043,57,8,single,rented,yes,Technical_writer,Mysore[7][8][9],Karnataka,8,12,1
161540,4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
25704,1067733,79,2,single,rented,yes,Air_traffic_controller,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
177544,5502824,54,16,single,rented,yes,Civil_servant,Muzaffarnagar,Uttar_Pradesh,12,10,1
121866,7306045,52,7,single,rented,no,Statistician,Machilipatnam,Andhra_Pradesh,7,11,0
221108,8345481,45,3,single,rented,no,Flight_attendant,Bhalswa_Jahangir_Pur,Delhi,3,14,1
125565,1661569,32,12,single,rented,no,Petroleum_Engineer,Khammam,Telangana,5,13,0
116732,1695876,58,6,single,rented,yes,Computer_hardware_engineer,Bhalswa_Jahangir_Pur,Delhi,6,13,0
165182,347356,76,7,single,rented,no,Surveyor,Kolkata,West_Bengal,6,11,0
46823,3178951,36,7,married,rented,yes,Consultant,Alappuzha,Kerala,7,11,0
219124,9517951,63,6,single,rented,yes,Surgeon,Siwan[32],Bihar,6,10,1
220565,4709024,22,16,single,rented,no,Microbiologist,Bharatpur,Rajasthan,8,12,0
13704,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
32866,1139981,60,12,single,rented,no,Civil_engineer,Ambattur,Tamil_Nadu,12,12,1
140895,8900631,47,6,single,rented,no,Fashion_Designer,Thiruvananthapuram,Kerala,6,12,0
61830,632665,26,13,single,rented,no,Flight_attendant,Bhubaneswar,Odisha,9,10,0
247176,6177327,73,7,single,rented,no,Flight_attendant,Vijayanagaram,Andhra_Pradesh,7,14,1
21999,706809,71,3,single,rented,no,Librarian,Coimbatore,Tamil_Nadu,3,13,1
51333,3098010,77,15,single,rented,yes,Physician,Mahbubnagar,Telangana,14,10,0
75259,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10,1
78335,7060043,79,17,single,rented,no,Drafter,Cuttack,Odisha,13,12,1
79101,9017624,70,19,single,norent_noown,no,Financial_Analyst,Tumkur,Karnataka,6,14,0
213126,1050149,33,5,single,rented,no,Chef,Kakinada,Andhra_Pradesh,5,13,1
214340,9400836,58,5,single,rented,yes,Consultant,Bulandshahr,Uttar_Pradesh,5,13,1
250177,8288144,60,0,single,rented,no,Surgeon,Thanjavur,Tamil_Nadu,0,13,1
151275,1122270,72,11,single,rented,no,Librarian,Cuttack,Odisha,5,12,0
1205,2807530,21,6,single,rented,no,Dentist,Raurkela_Industrial_Township,Odisha,6,14,0
113003,1154849,58,12,single,rented,no,Politician,Delhi_city,Delhi,6,13,0
207703,7218867,43,16,single,rented,no,Architect,Hubliâ€“Dharwad,Karnataka,8,14,1
174292,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0
201732,1382869,44,8,single,rented,no,Civil_engineer,Rajahmundry[19][20],Andhra_Pradesh,8,12,0
204311,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,0
50573,6623361,76,3,single,rented,no,Financial_Analyst,Mango,Jharkhand,3,13,0
41654,8296594,22,13,single,rented,no,Analyst,Jaunpur,Uttar_Pradesh,13,13,1
145471,9366699,67,8,single,rented,no,Firefighter,Jalna,Maharashtra,4,13,1
40149,1467935,28,8,married,rented,no,Aviator,Ambarnath,Maharashtra,8,13,1
24646,8897257,65,12,single,rented,no,Fashion_Designer,Siwan[32],Bihar,5,14,1
63195,656817,73,1,single,rented,no,Comedian,Adoni,Andhra_Pradesh,1,12,0
77060,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,1
102579,7566849,24,17,single,rented,yes,Flight_attendant,Kota[6],Rajasthan,11,11,0
41125,8800769,29,4,single,rented,no,Microbiologist,Vasai-Virar,Maharashtra,4,12,1
196215,7134942,28,20,single,rented,yes,Computer_hardware_engineer,Raiganj,West_Bengal,11,10,1
112590,6743958,24,15,single,rented,no,Physician,Kavali,Andhra_Pradesh,11,12,1
37979,6325118,21,13,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,11,12,1
207900,6626617,21,16,single,rented,no,Civil_servant,Kozhikode,Kerala,9,13,0
121263,8791008,31,20,single,rented,no,Psychologist,Cuttack,Odisha,9,11,0
249745,7665813,58,9,single,rented,yes,Engineer,Ahmedabad,Gujarat,5,14,0
76124,1171901,57,10,single,norent_noown,yes,Financial_Analyst,Buxar[37],Bihar,9,12,0
106590,62100,45,10,single,rented,yes,Geologist,Ballia,Uttar_Pradesh,5,13,0
172912,6816106,31,20,single,rented,yes,Statistician,Adoni,Andhra_Pradesh,11,14,0
63896,3364364,61,10,single,rented,no,Software_Developer,Kumbakonam,Tamil_Nadu,4,11,0
3780,901466,45,15,single,rented,yes,Web_designer,Shivpuri,Madhya_Pradesh,8,13,1
212689,973794,69,16,single,rented,yes,Geologist,Raipur,Chhattisgarh,8,14,1
137112,3038020,30,15,single,rented,yes,Firefighter,Bhusawal,Maharashtra,4,10,0
247877,7607877,48,19,single,rented,no,Microbiologist,Gulbarga,Karnataka,14,11,0
236447,114681,67,3,single,rented,no,Technical_writer,Gaya,Bihar,3,13,0
45884,3058911,77,0,single,rented,no,Surgeon,Morena,Madhya_Pradesh,0,10,0
174785,4816071,63,17,single,rented,no,Mechanical_engineer,Madanapalle,Andhra_Pradesh,13,14,1
73318,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
240369,7051603,24,1,single,rented,no,Air_traffic_controller,Panipat,Haryana,1,11,1
197253,3632441,66,2,single,rented,yes,Statistician,Jabalpur,Madhya_Pradesh,2,13,1
212608,6350875,41,5,single,rented,no,Lawyer,Bokaro,Jharkhand,5,11,0
4316,6270306,67,13,single,rented,yes,Financial_Analyst,Ambattur,Tamil_Nadu,13,13,1
179900,1932556,56,15,single,rented,no,Mechanical_engineer,Narasaraopet,Andhra_Pradesh,4,13,1
225163,7961963,40,10,single,rented,no,Petroleum_Engineer,Bettiah[33],Bihar,8,10,1
86248,8517978,58,7,single,rented,no,Chef,Kochi,Kerala,4,10,1
96517,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,1
223377,1262540,66,11,married,rented,no,Aviator,Jamalpur[36],Bihar,7,14,0
190347,9827458,66,14,single,rented,no,Microbiologist,Vijayawada,Andhra_Pradesh,13,11,0
5020,3040483,33,7,single,rented,yes,Surgeon,Haridwar,Uttarakhand,7,11,1
19936,1025043,75,5,single,rented,no,Drafter,Tenali,Andhra_Pradesh,5,10,1
174402,6036428,34,7,single,rented,yes,Flight_attendant,Uluberia,West_Bengal,6,10,1
161608,1928059,63,10,single,owned,no,Consultant,Thoothukudi,Tamil_Nadu,10,12,0
73302,1620737,54,18,single,rented,yes,Librarian,Munger,Bihar,10,11,1
206537,7146402,23,20,single,rented,no,Mechanical_engineer,Imphal,Manipur,4,14,1
74944,3203489,36,3,single,rented,yes,Computer_hardware_engineer,Salem,Tamil_Nadu,3,10,1
201872,614251,59,14,single,rented,no,Civil_engineer,Morbi,Gujarat,12,13,0
4397,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,1
41487,3331559,61,5,single,rented,no,Firefighter,Bidar,Karnataka,5,12,0
9845,3181072,57,12,single,rented,yes,Analyst,Howrah,West_Bengal,10,12,1
7795,9749313,72,17,single,rented,yes,Aviator,Medininagar,Jharkhand,14,11,1
215378,3941355,71,14,married,rented,no,Geologist,Noida,Uttar_Pradesh,12,10,1
212692,5465804,32,10,single,rented,yes,Architect,Ranchi,Jharkhand,6,12,1
159480,2143718,25,0,single,norent_noown,yes,Drafter,Kottayam,Kerala,0,10,1
101887,7071857,24,10,married,rented,no,Dentist,Bhilai,Chhattisgarh,3,13,0
61743,859890,30,2,single,rented,yes,Mechanical_engineer,Bhavnagar,Gujarat,2,11,0
123983,5922769,29,7,single,rented,no,Lawyer,Raiganj,West_Bengal,7,11,1
197761,2604480,26,16,single,rented,no,Biomedical_Engineer,Firozabad,Uttar_Pradesh,9,12,0
92778,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
219266,3064721,56,11,single,rented,no,Chartered_Accountant,Pallavaram,Tamil_Nadu,6,11,1
10826,2408148,59,10,single,rented,no,Architect,Solapur,Maharashtra,7,11,0
212963,8236972,21,7,single,rented,no,Designer,Munger,Bihar,4,13,1
117346,3443194,57,4,single,rented,yes,Fashion_Designer,Raipur,Chhattisgarh,4,11,0
135760,9073203,71,13,single,rented,no,Architect,Suryapet,Telangana,9,10,1
199358,3132419,39,9,single,rented,yes,Statistician,Baranagar,West_Bengal,8,13,0
35401,316356,57,10,single,rented,no,Artist,Guwahati,Assam,10,13,0
249365,8690951,68,2,single,rented,no,Artist,Medininagar,Jharkhand,2,14,1
169657,6733582,24,3,single,rented,no,Technician,Asansol,West_Bengal,3,10,1
251930,5622717,56,8,single,rented,no,Civil_engineer,Nellore[14][15],Andhra_Pradesh,5,12,0
174314,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,2,11,1
210483,4094969,61,13,single,rented,no,Physician,Rajkot,Gujarat,4,11,1
111462,2935149,66,2,single,rented,no,Firefighter,Imphal,Manipur,2,10,1
190648,9717828,22,13,single,rented,yes,Air_traffic_controller,Delhi_city,Delhi,10,14,1
135477,1604428,66,20,single,rented,no,Physician,Sambalpur,Odisha,12,14,1
49606,2357771,59,1,single,rented,yes,Army_officer,Kottayam,Kerala,1,12,1
142615,5796023,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,11,1
135459,8644938,26,11,married,rented,no,Architect,South_Dumdum,West_Bengal,9,10,0
44213,1500447,75,13,married,rented,no,Artist,Jaunpur,Uttar_Pradesh,13,12,1
179499,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
229998,357829,63,7,single,rented,no,Microbiologist,Akola,Maharashtra,7,13,1
180049,779324,45,20,single,rented,no,Architect,Srinagar,Jammu_and_Kashmir,4,10,1
62808,4329497,66,2,single,rented,no,Mechanical_engineer,Raipur,Chhattisgarh,2,11,1
51880,74741,59,14,single,rented,yes,Graphic_Designer,Vellore,Tamil_Nadu,6,11,1
19649,2800646,40,12,single,rented,yes,Lawyer,Bhavnagar,Gujarat,3,11,0
169707,2499276,21,0,single,rented,no,Physician,Dhanbad,Jharkhand,0,12,1
160742,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
121687,5618096,65,15,single,rented,yes,Air_traffic_controller,Bharatpur,Rajasthan,12,11,1
209442,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
139009,8692332,61,3,single,rented,no,Civil_engineer,Warangal[11][12],Telangana,3,13,0
243816,6748752,72,8,single,rented,no,Secretary,Amravati,Maharashtra,8,13,1
126804,6101750,64,4,single,rented,yes,Psychologist,Bhubaneswar,Odisha,4,11,1
211290,166480,36,8,single,rented,yes,Police_officer,Visakhapatnam[4],Andhra_Pradesh,8,11,1
209524,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,1
176343,3873393,21,7,single,rented,yes,Drafter,Lucknow,Uttar_Pradesh,7,14,1
158695,8215558,43,1,single,rented,yes,Surveyor,Dindigul,Tamil_Nadu,1,13,1
202337,6108808,76,16,married,rented,no,Computer_hardware_engineer,Panipat,Haryana,3,12,0
11931,2150637,62,18,single,rented,yes,Lawyer,New_Delhi,Delhi,10,10,0
229712,5638503,25,14,single,rented,no,Technician,Hospet,Karnataka,4,13,1
8762,6973577,43,15,married,rented,yes,Financial_Analyst,Bikaner,Rajasthan,5,11,1
31906,7995055,70,11,single,rented,yes,Design_Engineer,Phusro,Jharkhand,6,14,0
249785,206580,62,18,single,norent_noown,no,Police_officer,Patna,Bihar,13,14,1
61219,8929282,36,19,single,rented,no,Computer_hardware_engineer,Mumbai,Maharashtra,3,12,0
21935,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,0
151292,8451099,70,4,single,rented,yes,Design_Engineer,Kishanganj[35],Bihar,4,13,1
142314,3846842,79,6,single,rented,no,Engineer,Hajipur[31],Bihar,6,11,0
46981,4091318,33,7,single,rented,no,Geologist,Bhubaneswar,Odisha,7,11,1
172624,7181774,58,20,single,rented,yes,Fashion_Designer,Hospet,Karnataka,14,10,0
250673,2210943,61,15,single,rented,yes,Artist,Gudivada,Andhra_Pradesh,7,13,1
63633,3625101,28,5,single,rented,no,Comedian,Gopalpur,West_Bengal,5,10,1
83947,3747330,38,12,single,rented,no,Web_designer,Dewas,Madhya_Pradesh,9,14,0
48453,1837938,37,15,single,rented,no,Computer_operator,Dehri[30],Bihar,10,14,1
230348,2900751,70,11,single,rented,no,Analyst,Anantapuram[24],Andhra_Pradesh,11,12,1
160964,2217272,37,10,single,rented,no,Firefighter,Vijayanagaram,Andhra_Pradesh,10,11,0
182736,6743958,24,15,single,rented,no,Physician,Kavali,Andhra_Pradesh,11,12,1
49625,7246361,55,19,single,rented,yes,Flight_attendant,Pimpri-Chinchwad,Maharashtra,3,10,0
22633,9314999,51,20,married,rented,no,Architect,Proddatur,Andhra_Pradesh,7,10,1
251372,9920112,25,3,single,rented,no,Civil_engineer,Sambalpur,Odisha,3,10,1
69833,5617309,75,16,married,rented,yes,Geologist,Berhampore,West_Bengal,6,12,1
119400,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
128821,3643652,56,2,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,2,10,1
51788,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,1
196546,4778152,42,13,single,rented,no,Secretary,Tirupati[21][22],Andhra_Pradesh,3,12,1
134287,8189154,62,13,single,rented,yes,Army_officer,Bally,West_Bengal,12,12,0
219425,7587469,76,3,single,rented,yes,Fashion_Designer,Amroha,Uttar_Pradesh,3,12,1
116182,681915,24,16,single,rented,no,Scientist,Ulhasnagar,Maharashtra,9,10,1
207973,5013716,29,17,single,rented,no,Fashion_Designer,Mango,Jharkhand,10,11,1
181568,3022992,68,5,single,rented,no,Computer_hardware_engineer,Mirzapur,Uttar_Pradesh,5,14,0
120678,2716181,76,8,single,rented,no,Surgeon,Mahbubnagar,Telangana,8,11,1
32078,7309813,57,3,single,rented,no,Analyst,Nandyal,Andhra_Pradesh,3,10,0
26460,6490799,73,8,single,rented,no,Financial_Analyst,Mehsana,Gujarat,7,12,0
89210,8497267,65,6,single,rented,no,Civil_engineer,Madanapalle,Andhra_Pradesh,6,12,1
113972,5707558,57,9,single,rented,no,Economist,Jaipur,Rajasthan,9,10,0
108946,5969456,27,12,single,rented,no,Analyst,Baranagar,West_Bengal,10,14,0
208479,6719153,41,7,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,12,0
248984,8091639,67,13,single,rented,no,Computer_hardware_engineer,Raebareli,Uttar_Pradesh,7,14,1
80866,8835486,55,0,single,rented,no,Economist,Bhusawal,Maharashtra,0,14,0
8613,6912450,23,17,single,rented,no,Technical_writer,Anantapuram[24],Andhra_Pradesh,10,14,0
208968,5545675,44,9,single,rented,no,Web_designer,Surendranagar_Dudhrej,Gujarat,6,12,0
181591,6733662,60,20,single,rented,no,Army_officer,Jaipur,Rajasthan,12,11,1
141661,1857595,26,19,single,rented,no,Surgeon,Sikar,Rajasthan,12,13,1
193471,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,0
3761,3459394,53,8,single,rented,yes,Fashion_Designer,Hospet,Karnataka,5,12,0
104419,5625315,69,16,single,rented,no,Fashion_Designer,Indore,Madhya_Pradesh,14,14,0
240069,7327911,35,19,single,rented,no,Psychologist,Purnia[26],Bihar,10,14,1
213044,7018326,33,20,single,norent_noown,yes,Microbiologist,Vellore,Tamil_Nadu,4,11,0
218131,7000930,54,8,single,rented,yes,Mechanical_engineer,Rewa,Madhya_Pradesh,8,13,0
90786,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,1
174700,1687470,79,0,single,rented,no,Surgeon,Amroha,Uttar_Pradesh,0,10,0
190006,6237498,52,1,single,rented,yes,Geologist,Kavali,Andhra_Pradesh,1,13,0
172797,6245331,65,6,single,rented,no,Financial_Analyst,Eluru[25],Andhra_Pradesh,6,12,0
147296,4772948,46,17,single,rented,no,Air_traffic_controller,Muzaffarnagar,Uttar_Pradesh,11,14,1
250672,8806243,29,20,single,rented,no,Biomedical_Engineer,Warangal[11][12],Telangana,5,11,1
158412,2415720,79,20,single,rented,no,Graphic_Designer,Ghaziabad,Uttar_Pradesh,6,12,0
190807,6184253,42,20,single,rented,no,Chemical_engineer,Sonipat,Haryana,12,13,0
10792,5303994,39,6,single,rented,no,Comedian,Surendranagar_Dudhrej,Gujarat,6,14,1
121270,4485547,33,20,single,rented,no,Air_traffic_controller,Tadepalligudem,Andhra_Pradesh,14,11,0
80289,9109625,55,5,single,rented,no,Surgeon,Ahmedabad,Gujarat,5,10,1
155880,1789952,27,4,married,rented,no,Police_officer,Buxar[37],Bihar,4,11,1
23019,3338595,23,15,single,rented,no,Civil_engineer,Tezpur,Assam,4,10,1
33417,7101109,34,0,single,rented,no,Dentist,South_Dumdum,West_Bengal,0,10,0
117394,894168,26,20,single,rented,yes,Hotel_Manager,Nashik,Maharashtra,14,14,1
11372,4140213,45,6,single,rented,no,Flight_attendant,Parbhani,Maharashtra,6,14,0
75494,9331890,68,5,single,rented,no,Police_officer,Adoni,Andhra_Pradesh,5,14,1
217694,5324067,71,0,single,rented,yes,Consultant,Rampur,Uttar_Pradesh,0,13,1
130960,1661569,32,12,single,rented,no,Petroleum_Engineer,Khammam,Telangana,5,13,0
193239,1192674,43,13,single,rented,no,Biomedical_Engineer,Howrah,West_Bengal,8,14,0
231785,9332913,24,13,single,rented,no,Drafter,Hajipur[31],Bihar,8,10,1
117251,9222946,69,19,single,rented,no,Aviator,Sasaram[30],Bihar,3,12,0
241202,5104606,28,13,single,rented,yes,Flight_attendant,Jamalpur[36],Bihar,6,14,0
208520,4386483,37,0,single,rented,no,Secretary,New_Delhi,Delhi,0,11,0
82372,9645128,26,2,single,rented,no,Artist,Kavali,Andhra_Pradesh,2,11,1
12092,1661569,32,12,single,rented,no,Petroleum_Engineer,Khammam,Telangana,5,13,1
244720,3833938,40,11,single,rented,no,Statistician,Medininagar,Jharkhand,8,13,0
184208,8744579,34,3,married,rented,yes,Web_designer,Bikaner,Rajasthan,3,12,0
235883,6703491,42,7,single,rented,yes,Aviator,Durg,Chhattisgarh,7,14,1
141617,5810558,24,18,single,rented,no,Designer,Ratlam,Madhya_Pradesh,6,14,0
1188,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
70297,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
225969,7490558,72,13,single,rented,no,Design_Engineer,Satara,Maharashtra,8,13,1
116929,8908371,25,16,single,rented,no,Chef,Guwahati,Assam,7,11,0
80049,2624615,66,4,single,rented,yes,Computer_hardware_engineer,Vijayawada,Andhra_Pradesh,4,12,0
205401,4736350,38,13,single,rented,no,Microbiologist,Ambala,Haryana,6,13,1
61913,8021921,73,4,single,rented,no,Secretary,Jamshedpur,Jharkhand,4,10,1
103728,808476,36,1,single,rented,no,Biomedical_Engineer,Deoghar,Jharkhand,1,13,0
241523,4987681,56,9,single,rented,no,Secretary,Nandyal,Andhra_Pradesh,9,12,0
37230,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
23448,9544863,61,20,single,owned,no,Architect,Agartala,Tripura,14,14,0
237316,260827,74,2,single,rented,no,Physician,Ambattur,Tamil_Nadu,2,10,1
74887,9109625,55,5,single,rented,no,Surgeon,Ahmedabad,Gujarat,5,10,1
237976,6321209,54,13,single,rented,no,Army_officer,Coimbatore,Tamil_Nadu,13,12,1
46240,9610065,23,17,single,rented,yes,Geologist,Maheshtala,West_Bengal,6,11,0
102101,1405492,49,2,single,rented,no,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,2,10,0
184939,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
195613,6474294,48,9,single,rented,no,Comedian,Amritsar,Punjab,8,13,0
145673,555485,31,15,single,rented,yes,Magistrate,Sikar,Rajasthan,12,11,1
212862,3685028,32,13,single,rented,no,Official,Madhyamgram,West_Bengal,6,11,1
233216,710716,71,7,single,rented,no,Software_Developer,Saharanpur,Uttar_Pradesh,7,11,1
177365,9213176,50,13,single,rented,no,Army_officer,Ghaziabad,Uttar_Pradesh,3,14,1
26066,8481916,73,0,single,rented,no,Microbiologist,Silchar,Assam,0,14,1
240468,4675530,28,17,single,rented,yes,Drafter,Karimnagar,Telangana,8,10,1
38238,7533473,70,12,single,norent_noown,yes,Software_Developer,Ambattur,Tamil_Nadu,4,14,0
117688,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
61241,2716181,76,8,single,rented,no,Surgeon,Mahbubnagar,Telangana,8,11,1
91720,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
244121,9879624,53,9,married,rented,yes,Architect,Hosur,Tamil_Nadu,9,13,0
135201,9812058,72,1,single,rented,yes,Economist,Thrissur,Kerala,1,14,0
123693,9103667,54,3,married,owned,no,Software_Developer,Howrah,West_Bengal,3,12,1
231677,1531805,50,9,single,rented,yes,Comedian,Davanagere,Karnataka,9,13,0
85633,2319268,51,7,single,rented,no,Flight_attendant,Kamarhati,West_Bengal,4,10,0
105053,5017077,60,7,single,norent_noown,no,Software_Developer,Katihar,Bihar,7,13,0
249048,2812225,50,11,single,rented,no,Statistician,Haldia,West_Bengal,11,12,1
2616,9872943,78,16,single,owned,no,Scientist,Vasai-Virar,Maharashtra,14,13,1
240686,6160268,32,5,single,owned,no,Economist,Kolhapur,Maharashtra,5,11,0
144579,6917119,44,20,married,rented,yes,Physician,South_Dumdum,West_Bengal,8,11,0
22823,7716276,50,16,single,rented,no,Army_officer,Bhusawal,Maharashtra,13,12,1
91638,2340133,48,9,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,9,10,0
199526,9663578,71,16,single,rented,no,Scientist,Madurai,Tamil_Nadu,11,14,1
55455,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,1
207776,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,1
99696,3550881,47,8,single,rented,no,Engineer,Serampore,West_Bengal,8,13,0
53738,6060465,49,11,married,rented,yes,Librarian,Pune,Maharashtra,10,14,0
35428,8899644,39,12,married,rented,no,Mechanical_engineer,Sultan_Pur_Majra,Delhi,6,12,0
75590,7315839,72,8,married,rented,no,Air_traffic_controller,Kamarhati,West_Bengal,8,14,1
97466,6448514,30,6,single,rented,no,Magistrate,Bihar_Sharif,Bihar,6,10,0
116100,6193538,73,10,single,rented,no,Technology_specialist,Muzaffarpur,Bihar,10,11,0
184888,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
217036,9695755,43,13,single,rented,yes,Microbiologist,Kharagpur,West_Bengal,3,13,1
56621,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,1
